Season,Player_ID,Player_Name,Position,Team,Conference,Usage_Overall,Team_Total_Usage,Player_Usage_Share,Rank_Within_Team,Top_Player_Flag,Top_3_Flag,Top_Player_Share,Top_3_Share,Distinct_Season_Count,Usage_Bin
2021,4572043,Leon Franklin,RB,Michigan,Big Ten,0.024,1.737,0.013816926,19,0,0,0.21646517,0.510650547,3,0–5%
2021,4572454,Marcus Washington,WR,Texas,Big 12,0.045,1.764,0.025510204,11,0,0,0.221088435,0.538548753,3,0–5%
2021,4572792,Jordan Schippers,RB,Kansas State,Big 12,0.048,2.012,0.023856859,8,0,0,0.236580517,0.576043738,2,0–5%
2021,4573065,Josh Lifson,TE,Louisville,ACC,0.017,1.778,0.009561305,19,0,0,0.328458943,0.51799775,3,0–5%
2021,4574722,Christian Dremel,WR,Rutgers,Big Ten,0.015,1.746,0.008591065,19,0,0,0.257159221,0.453608247,3,0–5%
2021,4574730,Isaiah Washington,WR,Rutgers,Big Ten,0.054,1.746,0.030927835,12,0,0,0.257159221,0.453608247,3,5–10%
2021,4574732,Aaron Young,RB,Rutgers,Big Ten,0.086,1.746,0.049255441,8,0,0,0.257159221,0.453608247,3,5–10%
2021,4574777,Dylan Leonard,TE,Georgia Tech,ACC,0.038,2.035,0.018673219,14,0,0,0.255036855,0.596068796,3,0–5%
2021,4575123,Anthony Summey,RB,Georgia,SEC,0.038,2.06,0.018446602,13,0,0,0.186893204,0.416019417,1,0–5%
2021,4575436,Davion Ervin-Poindexter,RB,Indiana,Big Ten,0.069,2.542,0.027143981,9,0,0,0.194335169,0.44256491,1,5–10%
2021,4575437,Grant Gremel,QB,Indiana,Big Ten,0.272,2.542,0.10700236,3,0,1,0.194335169,0.44256491,1,25–30%
2021,4575862,Trebor Pena,WR,Syracuse,ACC,0.013,1.837,0.007076756,17,0,0,0.283070223,0.678279804,2,0–5%
2021,4576218,Sevion Morrison,RB,Nebraska,Big Ten,0.062,1.983,0.031265759,9,0,0,0.278870398,0.455874937,3,5–10%
2021,4576297,A.J. Barner,TE,Indiana,Big Ten,0.039,2.542,0.01534225,17,0,0,0.194335169,0.44256491,3,0–5%
2021,4576788,Andre Johnson,WR,Arizona State,Pac-12,0.043,1.654,0.025997582,12,0,0,0.316807739,0.591898428,3,0–5%
2021,4578654,Jaden Walley,WR,Mississippi State,SEC,0.077,1.925,0.04,6,0,0,0.386493506,0.566753247,3,5–10%
2021,4586312,Jaylin Noel,WR,Iowa State,Big 12,0.056,1.777,0.031513787,9,0,0,0.31851435,0.610016882,3,5–10%
2021,4586314,Bryce Stephens,WR,Arkansas,SEC,0.039,1.578,0.024714829,12,0,0,0.309252218,0.48035488,2,0–5%
2021,4587702,Christian Leary,WR,Alabama,SEC,0.032,2.023,0.015818092,18,0,0,0.276322294,0.497775581,3,0–5%
2021,4587705,Cam'Ron Valdez,RB,Texas Tech,Big 12,0.044,2.395,0.018371608,13,0,0,0.186221294,0.487265136,3,0–5%
2021,4587722,Troy Stellato,WR,Clemson,ACC,0.011,2.213,0.004970628,27,0,0,0.236330773,0.427925892,2,0–5%
2021,4588200,Colby McDonald,RB,Maryland,Big Ten,0.11,1.831,0.060076461,3,0,1,0.318405243,0.471327144,3,10–15%
2021,4590302,Deon Silas,RB,Iowa State,Big 12,0.055,1.777,0.030951041,10,0,0,0.31851435,0.610016882,2,5–10%
2021,4590532,Silas Bolden,WR,Oregon State,Pac-12,0.022,1.676,0.013126492,17,0,0,0.259546539,0.534009547,3,0–5%
2021,4590632,Alex Maxwell,WR,Purdue,Big Ten,0.013,2.176,0.005974265,23,0,0,0.236672794,0.467830882,2,0–5%
2021,4591750,Isaiah Cashwell,RB,Miami,ACC,0.045,2.788,0.016140603,12,0,0,0.263629842,0.551291248,1,0–5%
2021,4592531,Ari Patu,QB,Stanford,Pac-12,0.176,2.205,0.079818594,4,0,0,0.284353741,0.47845805,3,15–20%
2021,4592572,Mason Tharp,TE,Texas Tech,Big 12,0.039,2.395,0.016283925,15,0,0,0.186221294,0.487265136,3,0–5%
2021,4592573,Michael Jackson III,WR,USC,Pac-12,0.033,2.071,0.015934331,11,0,0,0.228392081,0.560598745,3,0–5%
2021,4592832,Marcus Burke,WR,Florida,SEC,0.125,1.753,0.071306332,5,0,0,0.301768397,0.51340559,3,10–15%
2021,4594319,Brady Boyd,WR,Minnesota,Big Ten,0.015,2.047,0.007327797,15,0,0,0.187591597,0.542745481,3,0–5%
2021,4594444,Jordan Moore,WR,Duke,ACC,0.078,1.765,0.044192635,5,0,0,0.266288952,0.575637394,3,5–10%
2021,4594749,Michael Trigg,TE,USC,Pac-12,0.042,2.071,0.020280058,9,0,0,0.228392081,0.560598745,3,0–5%
2021,4594984,Tavierre Dunlap,RB,Michigan,Big Ten,0.055,1.737,0.031663788,9,0,0,0.21646517,0.510650547,3,5–10%
2021,4595341,Caleb Hood,RB,North Carolina,ACC,0.082,2.081,0.039404133,8,0,0,0.305141759,0.487265738,3,5–10%
2021,4595342,Oronde Gadsden II,TE,Syracuse,ACC,0.017,1.837,0.009254219,16,0,0,0.283070223,0.678279804,3,0–5%
2021,4595348,Malik Nabers,WR,LSU,SEC,0.061,1.955,0.031202046,8,0,0,0.267007673,0.51202046,3,5–10%
2021,4595354,Gabe Ervin,RB,Nebraska,Big Ten,0.17,1.983,0.085728694,3,0,1,0.278870398,0.455874937,3,15–20%
2021,4596346,Jordan Dingle,TE,Kentucky,SEC,0.014,1.563,0.008957134,19,0,0,0.339091491,0.571976967,3,0–5%
2021,4596347,Donaven McCulley,WR,Indiana,Big Ten,0.359,2.542,0.14122738,2,0,1,0.194335169,0.44256491,3,30–40%
2021,4596437,AJ Green,RB,Arkansas,SEC,0.085,1.578,0.053865653,6,0,0,0.309252218,0.48035488,3,5–10%
2021,4596439,Dominic Lovett,WR,Missouri,SEC,0.048,2.039,0.023540951,12,0,0,0.256007847,0.559097597,3,0–5%
2021,4596448,Mar'Keise Irving,RB,Minnesota,Big Ten,0.195,2.047,0.095261358,5,0,0,0.187591597,0.542745481,3,15–20%
2021,4596472,Jalon Daniels,QB,Kansas,Big 12,0.395,2.121,0.186232909,2,0,1,0.204148986,0.501650165,3,30–40%
2021,4596539,Yulkeith Brown,WR,Texas A&M,SEC,0.029,1.989,0.014580191,17,0,0,0.230266466,0.505279035,2,0–5%
2021,4596596,J.J. Jones,WR,North Carolina,ACC,0.036,2.081,0.017299375,15,0,0,0.305141759,0.487265738,3,0–5%
2021,4596602,Brashard Smith,RB,Miami,ACC,0.038,2.788,0.013629842,14,0,0,0.263629842,0.551291248,3,0–5%
2021,4596608,Chance Luper,WR,Missouri,SEC,0.068,2.039,0.033349681,7,0,0,0.256007847,0.559097597,1,5–10%
2021,4597500,Adonai Mitchell,WR,Georgia,SEC,0.063,2.06,0.030582524,10,0,0,0.186893204,0.416019417,3,5–10%
2021,4597679,Luke Altmyer,QB,Ole Miss,SEC,0.164,1.698,0.096584217,3,0,1,0.305064782,0.510600707,3,15–20%
2021,4599739,Kendre Miller,RB,TCU,Big 12,0.131,2.366,0.055367709,5,0,0,0.220625528,0.509298394,2,10–15%
2021,4600597,Montorie Foster,WR,Michigan State,Big Ten,0.041,1.697,0.024160283,10,0,0,0.312905127,0.646434885,3,0–5%
2021,4600603,Drew Carter,QB,Colorado,Pac-12,0.09,1.652,0.054479419,5,0,0,0.302663438,0.544188862,2,5–10%
2021,4600981,Patrick Bryant,WR,Illinois,Big Ten,0.03,2.154,0.013927577,16,0,0,0.214948932,0.525998143,3,0–5%
2021,4601080,Raheim Sanders,RB,Arkansas,SEC,0.144,1.578,0.091254753,2,0,1,0.309252218,0.48035488,3,10–15%
2021,4601283,Trevion Cooley,RB,Louisville,ACC,0.13,1.778,0.073115861,3,0,1,0.328458943,0.51799775,3,10–15%
2021,4602192,Landen King,TE,Auburn,SEC,0.035,1.982,0.01765893,13,0,0,0.272956609,0.535822402,3,0–5%
2021,4602788,Jackson Meeks,WR,Georgia,SEC,0.023,2.06,0.011165049,21,0,0,0.186893204,0.416019417,3,0–5%
2021,4602937,Colten Gauthier,QB,South Carolina,SEC,0.014,2.054,0.006815969,17,0,0,0.26436222,0.537974684,2,0–5%
2021,4602966,Jacob Gill,WR,Northwestern,Big Ten,0.024,2.254,0.010647737,18,0,0,0.187666371,0.501774623,3,0–5%
2021,4602969,Bryson Nesbit,TE,North Carolina,ACC,0.027,2.081,0.012974531,18,0,0,0.305141759,0.487265738,3,0–5%
2021,4603185,Markus Allen,WR,Wisconsin,Big Ten,0.031,1.651,0.018776499,14,0,0,0.217443973,0.540278619,2,0–5%
2021,4603186,Jack Bech,WR,LSU,SEC,0.06,1.955,0.030690537,9,0,0,0.267007673,0.51202046,3,5–10%
2021,4603746,Malik Rutherford,WR,Georgia Tech,ACC,0.083,2.035,0.040786241,6,0,0,0.255036855,0.596068796,3,5–10%
2021,4605477,Alante Brown,WR,Nebraska,Big Ten,0.016,1.983,0.008068583,20,0,0,0.278870398,0.455874937,3,0–5%
2021,4605489,Damien Alford,WR,Syracuse,ACC,0.034,1.837,0.018508438,12,0,0,0.283070223,0.678279804,3,0–5%
2021,4605835,Jay Woolfolk,QB,Virginia,ACC,0.186,1.76,0.105681818,2,0,1,0.406818182,0.604545455,2,15–20%
2021,4606669,Victor Konopka,TE,Rutgers,Big Ten,0.021,1.746,0.012027491,17,0,0,0.257159221,0.453608247,2,0–5%
2021,4608679,Will Sheppard,WR,Vanderbilt,SEC,0.099,2.047,0.048363459,8,0,0,0.216414265,0.52271617,3,5–10%
2021,4608686,Kyle Monangai,RB,Rutgers,Big Ten,0.093,1.746,0.053264605,7,0,0,0.257159221,0.453608247,3,5–10%
2021,4608858,Dan Villari,TE,Michigan,Big Ten,0.04,1.737,0.02302821,14,0,0,0.21646517,0.510650547,3,0–5%
2021,4609049,Carl Richardson,QB,Northwestern,Big Ten,0.032,2.254,0.014196983,13,0,0,0.187666371,0.501774623,2,0–5%
2021,4612078,JaCobian Morgan,QB,Syracuse,ACC,0.019,1.837,0.01034295,13,0,0,0.283070223,0.678279804,1,0–5%
2021,4612246,Sahmir Hagans,WR,Duke,ACC,0.015,1.765,0.008498584,20,0,0,0.266288952,0.575637394,3,0–5%
2021,4612266,Rufus Harvey,WR,Mississippi State,SEC,0.032,1.925,0.016623377,15,0,0,0.386493506,0.566753247,2,0–5%
2021,4612350,Donovan Eaglin,RB,Michigan State,Big Ten,0.094,1.697,0.055391868,6,0,0,0.312905127,0.646434885,1,5–10%
2021,4612411,Chase Penry,WR,Colorado,Pac-12,0.025,1.652,0.015133172,15,0,0,0.302663438,0.544188862,2,0–5%
2021,4612826,Ladd McConkey,WR,Georgia,SEC,0.046,2.06,0.022330097,11,0,0,0.186893204,0.416019417,3,0–5%
2021,4613050,Quentin Skinner,WR,Kansas,Big 12,0.018,2.121,0.008486563,18,0,0,0.204148986,0.501650165,3,0–5%
2021,4613165,Demick Starling,WR,Virginia,ACC,0.019,1.76,0.010795455,13,0,0,0.406818182,0.604545455,2,0–5%
2021,4635008,Keon Coleman,WR,Michigan State,Big Ten,0.037,1.697,0.021803182,12,0,0,0.312905127,0.646434885,3,0–5%
2021,4677280,Julian Gray,WR,NC State,ACC,0.022,1.72,0.012790698,16,0,0,0.34244186,0.577906977,3,0–5%
2021,4678006,Elijah Arroyo,TE,Miami,ACC,0.016,2.788,0.005738881,20,0,0,0.263629842,0.551291248,3,0–5%
2021,4678008,Jonathon Brooks,RB,Texas,Big 12,0.099,1.764,0.056122449,6,0,0,0.221088435,0.538548753,3,5–10%
2021,4680024,Da'Wain Lofton,WR,Virginia Tech,ACC,0.031,1.922,0.016129032,13,0,0,0.248699272,0.463059313,3,0–5%
2021,4682509,Malik McClain,WR,Florida State,ACC,0.039,1.869,0.020866774,12,0,0,0.26859283,0.593365436,3,0–5%
2021,4682565,Tyler Macon,QB,Missouri,SEC,0.146,2.039,0.071603727,4,0,0,0.256007847,0.559097597,2,10–15%
2021,4682640,Joshua McCray,RB,Illinois,Big Ten,0.168,2.154,0.077994429,5,0,0,0.214948932,0.525998143,3,15–20%
2021,4682648,Malachi Fields,WR,Virginia,ACC,0.03,1.76,0.017045455,11,0,0,0.406818182,0.604545455,3,0–5%
2021,4682652,Devin Neal,RB,Kansas,Big 12,0.236,2.121,0.11126827,3,0,1,0.204148986,0.501650165,3,20–25%
2021,4682745,Jaylen Wright,RB,Tennessee,SEC,0.135,2.079,0.064935065,6,0,0,0.236652237,0.413660414,3,10–15%
2021,4682792,Jed Castles,TE,Texas Tech,Big 12,0.015,2.395,0.006263048,22,0,0,0.186221294,0.487265136,1,0–5%
2021,4682828,Gabriel Watson,RB,Texas,Big 12,0.074,1.764,0.041950113,9,0,0,0.221088435,0.538548753,1,5–10%
2021,4682927,Billy Wiles,QB,Clemson,ACC,0.051,2.213,0.023045639,14,0,0,0.236330773,0.427925892,1,5–10%
2021,4683062,Xavier Worthy,WR,Texas,Big 12,0.102,1.764,0.057823129,5,0,0,0.221088435,0.538548753,3,10–15%
2021,4683111,Jaden Bradley,WR,Pittsburgh,ACC,0.023,1.807,0.012728279,16,0,0,0.322080797,0.516325401,2,0–5%
2021,4683151,Deion Burks,WR,Purdue,Big Ten,0.019,2.176,0.008731618,21,0,0,0.236672794,0.467830882,3,0–5%
2021,4683153,Skyler Bell,WR,Wisconsin,Big Ten,0.017,1.651,0.01029679,17,0,0,0.217443973,0.540278619,3,0–5%
2021,4683158,Arland Bruce IV,WR,Iowa,Big Ten,0.05,1.734,0.028835063,9,0,0,0.245098039,0.587658593,2,5–10%
2021,4683159,Lewis Bond,WR,Boston College,ACC,0.014,2.001,0.006996502,20,0,0,0.212893553,0.536231884,3,0–5%
2021,4683165,Jaden Nixon,RB,Oklahoma State,Big 12,0.088,2.221,0.039621792,9,0,0,0.243583971,0.538496173,3,5–10%
2021,4683178,David Holloman,RB,Indiana,Big Ten,0.044,2.542,0.017309205,16,0,0,0.194335169,0.44256491,2,0–5%
2021,4683219,Patrick Smith,RB,Vanderbilt,SEC,0.145,2.047,0.070835369,5,0,0,0.216414265,0.52271617,3,10–15%
2021,4683227,Joseph Manjack,WR,USC,Pac-12,0.019,2.071,0.009174312,17,0,0,0.228392081,0.560598745,2,0–5%
2021,4683234,La'Vell Wright,RB,Kentucky,SEC,0.065,1.563,0.041586692,7,0,0,0.339091491,0.571976967,2,5–10%
2021,4683237,Keagan Johnson,WR,Iowa,Big Ten,0.06,1.734,0.034602076,8,0,0,0.245098039,0.587658593,3,5–10%
2021,4683265,Weston Wolff,TE,Maryland,Big Ten,0.019,1.831,0.010376843,18,0,0,0.318405243,0.471327144,1,0–5%
2021,4683311,Sam Vidlak,QB,Oregon State,Pac-12,0.048,1.676,0.028639618,9,0,0,0.259546539,0.534009547,1,0–5%
2021,4683314,Xavier Coleman,RB,Boston College,ACC,0.042,2.001,0.020989505,11,0,0,0.212893553,0.536231884,3,0–5%
2021,4683423,Riley Leonard,QB,Duke,ACC,0.233,1.765,0.132011331,3,0,1,0.266288952,0.575637394,3,20–25%
2021,4683501,Emmett Morehead,QB,Boston College,ACC,0.221,2.001,0.110444778,4,0,0,0.212893553,0.536231884,3,20–25%
2021,4683543,RJ Garcia II,WR,Kansas State,Big 12,0.026,2.012,0.012922465,13,0,0,0.236580517,0.576043738,3,0–5%
2021,4683667,Trenten Howland,RB,Indiana,Big Ten,0.057,2.542,0.022423289,13,0,0,0.194335169,0.44256491,3,5–10%
2021,4683719,Jaden Bray,WR,Oklahoma State,Big 12,0.04,2.221,0.018009905,14,0,0,0.243583971,0.538496173,3,0–5%
2021,4683852,Dez Williams,WR,Wake Forest,ACC,0.017,1.73,0.00982659,18,0,0,0.334104046,0.497109827,1,0–5%
2021,4684003,Tahj Bullock,QB,Virginia Tech,ACC,0.149,1.922,0.077523413,5,0,0,0.248699272,0.463059313,1,10–15%
2021,4684173,O'Mega Blake,WR,South Carolina,SEC,0.015,2.054,0.007302824,15,0,0,0.26436222,0.537974684,3,0–5%
2021,4684525,Eli Sanders,RB,Iowa State,Big 12,0.062,1.777,0.034890264,6,0,0,0.31851435,0.610016882,3,5–10%
2021,4684902,Ryan King,WR,Georgia Tech,ACC,0.048,2.035,0.023587224,12,0,0,0.255036855,0.596068796,2,0–5%
2021,4684929,Clayton Barbour,WR,Oklahoma State,Big 12,0.013,2.221,0.005853219,20,0,0,0.243583971,0.538496173,1,0–5%
2021,4684954,Marco Lee,RB,Virginia Tech,ACC,0.03,1.922,0.015608741,15,0,0,0.248699272,0.463059313,1,0–5%
2021,4685018,Jake Neufeld,WR,TCU,Big 12,0.015,2.366,0.006339814,21,0,0,0.220625528,0.509298394,1,0–5%
2021,4685035,Zach Evans,RB,TCU,Big 12,0.268,2.366,0.113271344,3,0,1,0.220625528,0.509298394,3,25–30%
2021,4685091,Jack Miller III,QB,Ohio State,Big Ten,0.072,2.154,0.033426184,11,0,0,0.256731662,0.429433612,2,5–10%
2021,4685110,Anthony Smith,WR,NC State,ACC,0.045,1.72,0.026162791,10,0,0,0.34244186,0.577906977,3,0–5%
2021,4685123,Tank Smith,RB,Penn State,Big Ten,0.029,1.937,0.014971606,12,0,0,0.292720702,0.518843573,3,0–5%
2021,4685144,Moose Muhammad III,WR,Texas A&M,SEC,0.068,1.989,0.034188034,9,0,0,0.230266466,0.505279035,3,5–10%
2021,4685183,John Paul Richardson,WR,Oklahoma State,Big 12,0.055,2.221,0.02476362,11,0,0,0.243583971,0.538496173,3,5–10%
2021,4685184,Donald Chaney Jr.,RB,Miami,ACC,0.086,2.788,0.030846485,9,0,0,0.263629842,0.551291248,3,5–10%
2021,4685186,Tyler Van Dyke,QB,Miami,ACC,0.512,2.788,0.183644189,2,0,1,0.263629842,0.551291248,3,50%+
2021,4685188,Michael Redding III,WR,Miami,ACC,0.016,2.788,0.005738881,20,0,0,0.263629842,0.551291248,2,0–5%
2021,4685201,Tanner McKee,QB,Stanford,Pac-12,0.627,2.205,0.284353741,1,1,1,0.284353741,0.47845805,2,50%+
2021,4685247,Braelon Allen,RB,Wisconsin,Big Ten,0.272,1.651,0.164748637,2,0,1,0.217443973,0.540278619,3,25–30%
2021,4685720,Bryce Young,QB,Alabama,SEC,0.559,2.023,0.276322294,1,1,1,0.276322294,0.497775581,2,50%+
2021,4685723,Roydell Williams,RB,Alabama,SEC,0.082,2.023,0.040533861,8,0,0,0.276322294,0.497775581,3,5–10%
2021,4685739,Tre Bradford,RB,LSU,SEC,0.027,1.955,0.013810742,18,0,0,0.267007673,0.51202046,2,0–5%
2021,4685740,Max Johnson,QB,LSU,SEC,0.522,1.955,0.267007673,1,1,1,0.267007673,0.51202046,3,50%+
2021,4685769,Justin Robinson,WR,Georgia,SEC,0.029,2.06,0.01407767,17,0,0,0.186893204,0.416019417,3,0–5%
2021,4685828,Stevie Rocker,RB,Arizona,Pac-12,0.056,2.116,0.026465028,10,0,0,0.211720227,0.573251418,1,5–10%
2021,4685975,Chance Lovertich,QB,Mississippi State,SEC,0.144,1.925,0.074805195,4,0,0,0.386493506,0.566753247,2,10–15%
2021,4686093,E.J. Williams,WR,Clemson,ACC,0.034,2.213,0.01536376,19,0,0,0.236330773,0.427925892,3,0–5%
2021,4686095,Kobe Pace,RB,Clemson,ACC,0.164,2.213,0.074107546,3,0,1,0.236330773,0.427925892,3,15–20%
2021,4686096,Hunter Helms,QB,Clemson,ACC,0.08,2.213,0.036150023,7,0,0,0.236330773,0.427925892,2,5–10%
2021,4686104,Johnny Wilson,WR,Arizona State,Pac-12,0.08,1.654,0.048367594,6,0,0,0.316807739,0.591898428,3,5–10%
2021,4686223,Malachi Thomas,RB,Virginia Tech,ACC,0.148,1.922,0.077003122,6,0,0,0.248699272,0.463059313,3,10–15%
2021,4686248,Nate Boerkircher,TE,Nebraska,Big Ten,0.015,1.983,0.007564297,21,0,0,0.278870398,0.455874937,3,0–5%
2021,4686255,Marcus Fleming,WR,Maryland,Big Ten,0.048,1.831,0.026215183,15,0,0,0.318405243,0.471327144,1,0–5%
2021,4686301,Marcus Pierce,RB,Tennessee,SEC,0.067,2.079,0.032227032,10,0,0,0.236652237,0.413660414,1,5–10%
2021,4686328,Malik Bowen-Sims,WR,Duke,ACC,0.02,1.765,0.011331445,17,0,0,0.266288952,0.575637394,3,0–5%
2021,4686343,Braden Smith,WR,Louisville,ACC,0.085,1.778,0.047806524,4,0,0,0.328458943,0.51799775,3,5–10%
2021,4686374,Steven McBride,WR,Kansas,Big 12,0.039,2.121,0.018387553,15,0,0,0.204148986,0.501650165,2,0–5%
2021,4686377,Amauri Pesek-Hickson,RB,Kansas,Big 12,0.109,2.121,0.051390853,6,0,0,0.204148986,0.501650165,1,10–15%
2021,4686378,Malik Johnson,RB,Kansas,Big 12,0.034,2.121,0.016030174,16,0,0,0.204148986,0.501650165,1,0–5%
2021,4686382,Jared Casey,TE,Kansas,Big 12,0.076,2.121,0.035832155,8,0,0,0.204148986,0.501650165,3,5–10%
2021,4686422,Xavier Hutchinson,WR,Iowa State,Big 12,0.109,1.777,0.061339336,4,0,0,0.31851435,0.610016882,2,10–15%
2021,4686424,Daniel Jackson,WR,Iowa State,Big 12,0.015,1.777,0.008441193,17,0,0,0.31851435,0.610016882,3,0–5%
2021,4686472,Marvin Mims,WR,Oklahoma,Big 12,0.044,2.213,0.019882512,13,0,0,0.205151378,0.507907817,2,0–5%
2021,4686473,Jaden Knowles,RB,Oklahoma,Big 12,0.079,2.213,0.035698147,7,0,0,0.205151378,0.507907817,1,5–10%
2021,4686767,Chris Carpenter,WR,Colorado,Pac-12,0.025,1.652,0.015133172,15,0,0,0.302663438,0.544188862,1,0–5%
2021,4686769,Ashaad Clayton,RB,Colorado,Pac-12,0.087,1.652,0.052663438,6,0,0,0.302663438,0.544188862,1,5–10%
2021,4686775,Montana Lemonious-Craig,WR,Colorado,Pac-12,0.038,1.652,0.023002421,12,0,0,0.302663438,0.544188862,3,0–5%
2021,4686781,Brenden Rice,WR,Colorado,Pac-12,0.052,1.652,0.031476998,8,0,0,0.302663438,0.544188862,3,5–10%
2021,4686782,Jayle Stacks,RB,Colorado,Pac-12,0.02,1.652,0.012106538,17,0,0,0.302663438,0.544188862,2,0–5%
2021,4687476,Jake Arthurs,RB,Northwestern,Big Ten,0.032,2.254,0.014196983,13,0,0,0.187666371,0.501774623,2,0–5%
2021,4687700,Malachi Holt-Bennett,WR,Indiana,Big Ten,0.026,2.542,0.010228167,19,0,0,0.194335169,0.44256491,2,0–5%
2021,4688552,Keleki Latu,TE,California,Pac-12,0.038,2.197,0.017296313,12,0,0,0.309512972,0.660901229,2,0–5%
2021,4688813,Josh Downs,WR,North Carolina,ACC,0.157,2.081,0.075444498,3,0,1,0.305141759,0.487265738,2,15–20%
2021,4688817,Elijah Green,RB,North Carolina,ACC,0.053,2.081,0.025468525,11,0,0,0.305141759,0.487265738,3,5–10%
2021,4688818,D.J. Jones,RB,North Carolina,ACC,0.117,2.081,0.05622297,7,0,0,0.305141759,0.487265738,2,10–15%
2021,4688825,Landon Stevens,WR,North Carolina,ACC,0.014,2.081,0.006727535,20,0,0,0.305141759,0.487265738,1,0–5%
2021,4688835,Roman Hemby,RB,Maryland,Big Ten,0.068,1.831,0.037138176,9,0,0,0.318405243,0.471327144,3,5–10%
2021,4689114,Jaxson Dart,QB,USC,Pac-12,0.458,2.071,0.221149203,2,0,1,0.228392081,0.560598745,3,40–50%
2021,4689334,Malik Heath,WR,Mississippi State,SEC,0.062,1.925,0.032207792,7,0,0,0.386493506,0.566753247,2,5–10%
2021,4689336,Caleb Ducking,WR,Mississippi State,SEC,0.05,1.925,0.025974026,9,0,0,0.386493506,0.566753247,2,5–10%
2021,4689338,Dillon Johnson,RB,Mississippi State,SEC,0.154,1.925,0.08,3,0,1,0.386493506,0.566753247,3,15–20%
2021,4689340,J.J. Jernighan,RB,Mississippi State,SEC,0.036,1.925,0.018701299,14,0,0,0.386493506,0.566753247,2,0–5%
2021,4689342,Omni Wells,RB,Mississippi State,SEC,0.023,1.925,0.011948052,16,0,0,0.386493506,0.566753247,1,0–5%
2021,4689351,Carson Banks,WR,Mississippi State,SEC,0.016,1.925,0.008311688,17,0,0,0.386493506,0.566753247,1,0–5%
2021,4689352,Brodie King,WR,Mississippi State,SEC,0.049,1.925,0.025454545,11,0,0,0.386493506,0.566753247,1,0–5%
2021,4689690,Trent Davis,RB,Duke,ACC,0.064,1.765,0.036260623,7,0,0,0.266288952,0.575637394,1,5–10%
2021,4689721,Ty Robinson,WR,Colorado,Pac-12,0.033,1.652,0.019975787,13,0,0,0.302663438,0.544188862,2,0–5%
2021,4690300,Will Rolapp,WR,Michigan,Big Ten,0.013,1.737,0.007484168,21,0,0,0.21646517,0.510650547,1,0–5%
2021,4690302,Isaiah Gash,RB,Michigan,Big Ten,0.043,1.737,0.024755325,12,0,0,0.21646517,0.510650547,2,0–5%
2021,4690602,Jacob Kraft,WR,Boston College,ACC,0.015,2.001,0.007496252,18,0,0,0.212893553,0.536231884,1,0–5%
2021,4690923,Ben Sinnott,TE,Kansas State,Big 12,0.024,2.012,0.011928429,14,0,0,0.236580517,0.576043738,3,0–5%
2021,4690972,Ja'Quinden Jackson,RB,Utah,Pac-12,0.032,1.764,0.01814059,13,0,0,0.253968254,0.640022676,3,0–5%
2021,4690977,Donovan Smith,QB,Texas Tech,Big 12,0.336,2.395,0.140292276,3,0,1,0.186221294,0.487265136,3,30–40%
2021,4691547,Preston Daniel,TE,Florida State,ACC,0.016,1.869,0.008560728,18,0,0,0.26859283,0.593365436,3,0–5%
2021,4691688,Robbie Ouzts,TE,Alabama,SEC,0.026,2.023,0.0128522,19,0,0,0.276322294,0.497775581,3,0–5%
2021,4692022,Javon Baker,WR,Alabama,SEC,0.038,2.023,0.018783984,14,0,0,0.276322294,0.497775581,2,0–5%
2021,4692518,Brian Darby,WR,Oklahoma,Big 12,0.029,2.213,0.013104383,19,0,0,0.205151378,0.507907817,1,0–5%
2021,4692530,Chandler Morris,QB,TCU,Big 12,0.415,2.366,0.175401522,2,0,1,0.220625528,0.509298394,3,40–50%
2021,4692534,Jackson Sumlin,TE,Oklahoma,Big 12,0.031,2.213,0.014008134,18,0,0,0.205151378,0.507907817,1,0–5%
2021,4692538,Jalin Conyers,TE,Arizona State,Pac-12,0.031,1.654,0.018742443,14,0,0,0.316807739,0.591898428,3,0–5%
2021,4692541,Michael Cox,RB,Missouri,SEC,0.04,2.039,0.01961746,14,0,0,0.256007847,0.559097597,2,0–5%
2021,4692549,D'ionte Smith,WR,Missouri,SEC,0.024,2.039,0.011770476,17,0,0,0.256007847,0.559097597,1,0–5%
2021,4692550,Trevon West,WR,Oklahoma,Big 12,0.027,2.213,0.012200633,20,0,0,0.205151378,0.507907817,1,0–5%
2021,4692557,Dee Beckwith,WR,Tennessee,SEC,0.014,2.079,0.006734007,22,0,0,0.236652237,0.413660414,2,0–5%
2021,4692590,Jalin Hyatt,WR,Tennessee,SEC,0.05,2.079,0.024050024,12,0,0,0.236652237,0.413660414,2,5–10%
2021,4692666,Earnest Crownover,RB,Texas A&M,SEC,0.035,1.989,0.017596782,15,0,0,0.230266466,0.505279035,3,0–5%
2021,4692679,Deondre Jackson,RB,Texas A&M,SEC,0.016,1.989,0.008044243,18,0,0,0.230266466,0.505279035,2,0–5%
2021,4692806,Challen Faamatau,RB,Maryland,Big Ten,0.107,1.831,0.058438012,4,0,0,0.318405243,0.471327144,1,10–15%
2021,4692826,Payton Mangrum,WR,South Carolina,SEC,0.013,2.054,0.006329114,19,0,0,0.26436222,0.537974684,2,0–5%
2021,4692835,Jalen Brooks,WR,South Carolina,SEC,0.07,2.054,0.034079844,9,0,0,0.26436222,0.537974684,2,5–10%
